,wind_code,delist_date
891,600393.SH,1899-12-30
892,605180.SH,1899-12-30
893,605300.SH,1899-12-30
894,300986.SZ,1899-12-30
895,000606.SZ,1899-12-30
896,600589.SH,1899-12-30
897,600652.SH,1899-12-30
898,000609.SZ,1899-12-30
899,000616.SZ,1899-12-30
900,000802.SZ,1899-12-30
901,002618.SZ,1899-12-30
902,002619.SZ,1899-12-30
903,300278.SZ,1899-12-30
904,600078.SH,1899-12-30
905,603729.SH,1899-12-30
906,300202.SZ,1899-12-30
907,600291.SH,1899-12-30
908,603007.SH,1899-12-30
909,002473.SZ,1899-12-30
910,003000.SZ,1899-12-30
911,002770.SZ,1899-12-30
912,300979.SZ,1899-12-30
913,600896.SH,1899-12-30
914,000007.SZ,1899-12-30
915,300269.SZ,1899-12-30
916,600265.SH,1899-12-30
917,002358.SZ,1899-12-30
918,002684.SZ,1899-12-30
919,300978.SZ,1899-12-30
920,600393.SH,1899-12-30
921,000523.SZ,1899-12-30
922,600139.SH,1899-12-30
923,600382.SH,1899-12-30
924,000525.SZ,1899-12-30
925,300044.SZ,1899-12-30
926,603863.SH,1899-12-30
927,600091.SH,1899-12-30
928,600701.SH,2021-04-30
929,002321.SZ,1899-12-30
930,300530.SZ,1899-12-30
931,601020.SH,1899-12-30
932,000502.SZ,1899-12-30
933,300038.SZ,1899-12-30
934,600601.SH,1899-12-30
935,600157.SH,1899-12-30
936,600191.SH,1899-12-30
937,600319.SH,1899-12-30
938,300178.SZ,1899-12-30
939,600198.SH,1899-12-30
940,600387.SH,1899-12-30
941,603557.SH,1899-12-30
942,001202.SZ,1899-12-30
943,300985.SZ,1899-12-30
944,688395.SH,1899-12-30
945,300202.SZ,1899-12-30
946,000007.SZ,1899-12-30
947,603557.SH,1899-12-30
948,300038.SZ,1899-12-30
949,300044.SZ,1899-12-30
950,600518.SH,1899-12-30
951,300530.SZ,1899-12-30
952,600601.SH,1899-12-30
953,300312.SZ,1899-12-30
954,600191.SH,1899-12-30
955,002619.SZ,1899-12-30
956,300278.SZ,1899-12-30
957,300325.SZ,1899-12-30
958,601020.SH,1899-12-30
959,002618.SZ,1899-12-30
960,000609.SZ,1899-12-30
961,002358.SZ,1899-12-30
962,002321.SZ,1899-12-30
963,688383.SH,1899-12-30
964,001201.SZ,1899-12-30
965,300071.SZ,1899-12-30
966,600403.SH,1899-12-30
967,688323.SH,1899-12-30
968,000679.SZ,1899-12-30
969,600228.SH,1899-12-30
970,000504.SZ,1899-12-30
971,300312.SZ,1899-12-30
972,600506.SH,1899-12-30
973,600518.SH,1899-12-30
974,603032.SH,1899-12-30
975,000915.SZ,1899-12-30
976,600461.SH,1899-12-30
977,300023.SZ,1899-12-30
978,300064.SZ,1899-12-30
979,300313.SZ,1899-12-30
980,300446.SZ,1899-12-30
981,300859.SZ,1899-12-30
982,300197.SZ,1899-12-30
983,300325.SZ,1899-12-30
984,600239.SH,1899-12-30
985,600301.SH,1899-12-30
986,002289.SZ,1899-12-30
987,300795.SZ,1899-12-30
988,605089.SH,1899-12-30
989,300981.SZ,1899-12-30
990,300982.SZ,1899-12-30
991,300313.SZ,1899-12-30
992,600084.SH,1899-12-30
993,600300.SH,1899-12-30
994,300795.SZ,1899-12-30
995,300859.SZ,1899-12-30
996,600403.SH,1899-12-30
997,600385.SH,1899-12-30
998,000613.SZ,1899-12-30
999,300975.SZ,1899-12-30
1000,300064.SZ,1899-12-30
1001,300446.SZ,1899-12-30
1002,600239.SH,1899-12-30
1003,603032.SH,1899-12-30
1004,300023.SZ,1899-12-30
1005,300980.SZ,1899-12-30
1006,300071.SZ,1899-12-30
1007,605289.SH,1899-12-30
1008,300979.SZ,1899-12-30
1009,300370.SZ,1899-12-30
1010,300978.SZ,1899-12-30
1011,000972.SZ,1899-12-30
1012,300977.SZ,1899-12-30
1013,300029.SZ,1899-12-30
1014,300051.SZ,1899-12-30
1015,601777.SH,1899-12-30
1016,300983.SZ,1899-12-30
1017,600766.SH,1899-12-30
1018,688313.SH,1899-12-30
1019,002464.SZ,1899-12-30
1020,600300.SH,1899-12-30
1021,002464.SZ,1899-12-30
1022,300051.SZ,1899-12-30
1023,300976.SZ,1899-12-30
1024,300972.SZ,1899-12-30
1025,300029.SZ,1899-12-30
1026,002504.SZ,1899-12-30
1027,600228.SH,1899-12-30
1028,688313.SH,1899-12-30
1029,300370.SZ,1899-12-30
1030,601777.SH,1899-12-30
1031,000526.SZ,1899-12-30
1032,688639.SH,1899-12-30
1033,002504.SZ,1899-12-30
1034,300975.SZ,1899-12-30
1035,605016.SH,1899-12-30
1036,300980.SZ,1899-12-30
1037,600695.SH,1899-12-30
1038,688201.SH,1899-12-30
1039,300971.SZ,1899-12-30
1040,300973.SZ,1899-12-30
1041,605098.SH,1899-12-30
1042,300968.SZ,1899-12-30
1043,300977.SZ,1899-12-30
1044,688682.SH,1899-12-30
1045,600695.SH,1899-12-30
1046,002290.SZ,1899-12-30
1047,605117.SH,1899-12-30
1048,300983.SZ,1899-12-30
1049,000868.SZ,1899-12-30
1050,300972.SZ,1899-12-30
1051,000737.SZ,1899-12-30
1052,689009.SH,1899-12-30
1053,300976.SZ,1899-12-30
1054,688533.SH,1899-12-30
1055,300967.SZ,1899-12-30
1056,600817.SH,1899-12-30
1057,605086.SH,1899-12-30
1058,600856.SH,1899-12-30
1059,300969.SZ,1899-12-30
1060,600651.SH,1899-12-30
1061,600399.SH,1899-12-30
1062,300970.SZ,1899-12-30
1063,600149.SH,1899-12-30
1064,689009.SH,1899-12-30
1065,300968.SZ,1899-12-30
1066,601279.SH,1899-12-30
1067,300971.SZ,1899-12-30
1068,300973.SZ,1899-12-30
1069,600815.SH,1899-12-30
1070,300963.SZ,1899-12-30
1071,300962.SZ,1899-12-30
1072,300966.SZ,1899-12-30
1073,002176.SZ,1899-12-30
1074,002306.SZ,1899-12-30
1075,002450.SZ,1899-12-30
1076,600732.SH,1899-12-30
1077,688315.SH,1899-12-30
1078,300967.SZ,1899-12-30
1079,688663.SH,1899-12-30
1080,002766.SZ,1899-12-30
1081,300970.SZ,1899-12-30
1082,300969.SZ,1899-12-30
1083,600420.SH,1899-12-30
1084,000409.SZ,1899-12-30
1085,000662.SZ,2021-04-12
1086,688611.SH,1899-12-30
1087,002681.SZ,1899-12-30
1088,688683.SH,1899-12-30
1089,605378.SH,1899-12-30
1090,002168.SZ,1899-12-30
1091,300965.SZ,1899-12-30
1092,300962.SZ,1899-12-30
1093,300963.SZ,1899-12-30
1094,600238.SH,1899-12-30
1095,688468.SH,1899-12-30
1096,300966.SZ,1899-12-30
1097,601599.SH,1899-12-30
1098,688636.SH,1899-12-30
1099,688191.SH,1899-12-30
1100,002058.SZ,1899-12-30
1101,002776.SZ,1899-12-30
1102,603324.SH,1899-12-30
1103,002058.SZ,1899-12-30
1104,002776.SZ,1899-12-30
1105,002450.SZ,1899-12-30
1106,003041.SZ,1899-12-30
1107,688260.SH,1899-12-30
1108,003042.SZ,1899-12-30
1109,003043.SZ,1899-12-30
1110,600470.SH,1899-12-30
1111,600890.SH,1899-12-30
1112,600420.SH,1899-12-30
1113,600228.SH,1899-12-30
1114,300961.SZ,1899-12-30
1115,601599.SH,1899-12-30
1116,000727.SZ,1899-12-30
1117,688981.SH,1899-12-30
1118,300960.SZ,1899-12-30
1119,300958.SZ,1899-12-30
1120,300965.SZ,1899-12-30
1121,300740.SZ,1899-12-30
1122,600650.SH,1899-12-30
1123,600860.SH,1899-12-30
1124,000403.SZ,1899-12-30
1125,600721.SH,1899-12-30
1126,600416.SH,1899-12-30
1127,688630.SH,1899-12-30
1128,688981.SH,1899-12-30
1129,688662.SH,1899-12-30
1130,300956.SZ,1899-12-30
1131,688659.SH,1899-12-30
1132,688626.SH,1899-12-30
1133,300957.SZ,1899-12-30
1134,300961.SZ,1899-12-30
1135,300955.SZ,1899-12-30
1136,688109.SH,1899-12-30
1137,600650.SH,1899-12-30
1138,603609.SH,1899-12-30
1139,688329.SH,1899-12-30
1140,300958.SZ,1899-12-30
1141,300960.SZ,1899-12-30
1142,688661.SH,1899-12-30
1143,688195.SH,1899-12-30
1144,300956.SZ,1899-12-30
1145,603759.SH,1899-12-30
1146,300959.SZ,1899-12-30
1147,300957.SZ,1899-12-30
1148,688606.SH,1899-12-30
1149,603609.SH,1899-12-30
1150,300955.SZ,1899-12-30
1151,688633.SH,1899-12-30
1152,300953.SZ,1899-12-30
1153,688609.SH,1899-12-30
1154,600892.SH,1899-12-30
1155,002319.SZ,1899-12-30
1156,605286.SH,1899-12-30
1157,003040.SZ,1899-12-30
1158,605389.SH,1899-12-30
1159,300959.SZ,1899-12-30
1160,600978.SH,2021-03-22
1161,002420.SZ,1899-12-30
1162,600228.SH,1899-12-30
1163,600247.SH,2021-03-22
1164,002192.SZ,1899-12-30
1165,002071.SZ,1899-12-30
1166,600209.SH,1899-12-30
1167,688092.SH,1899-12-30
1168,600891.SH,1899-12-30
1169,688616.SH,1899-12-30
1170,600677.SH,2021-03-18
1171,300953.SZ,1899-12-30
1172,600684.SH,1899-12-30
1173,300952.SZ,1899-12-30
1174,688456.SH,1899-12-30
1175,600086.SH,2021-03-17
1176,688316.SH,1899-12-30
1177,600255.SH,1899-12-30
1178,600701.SH,1899-12-30
1179,600684.SH,1899-12-30
1180,002071.SZ,1899-12-30
1181,600212.SH,1899-12-30
1182,600891.SH,1899-12-30
1183,688667.SH,1899-12-30
1184,300952.SZ,1899-12-30
1185,688083.SH,1899-12-30
1186,000989.SZ,1899-12-30
1187,605122.SH,1899-12-30
1188,688328.SH,1899-12-30
1189,002137.SZ,1899-12-30
1190,688676.SH,1899-12-30
1191,300950.SZ,1899-12-30
1192,003039.SZ,1899-12-30
1193,605208.SH,1899-12-30
1194,600701.SH,1899-12-30
1195,300951.SZ,1899-12-30
1196,601777.SH,1899-12-30
1197,300949.SZ,1899-12-30
1198,300950.SZ,1899-12-30
1199,688696.SH,1899-12-30
1200,300948.SZ,1899-12-30
1201,002168.SZ,1899-12-30
1202,601777.SH,1899-12-30
1203,600687.SH,2021-03-03
1204,688079.SH,1899-12-30
1205,002168.SZ,1899-12-30
1206,605060.SH,1899-12-30
1207,605298.SH,1899-12-30
1208,605303.SH,1899-12-30
1209,000803.SZ,1899-12-30
1210,300951.SZ,1899-12-30
1211,688677.SH,1899-12-30
1212,300949.SZ,1899-12-30
1213,000803.SZ,1899-12-30
1214,000662.SZ,1899-12-30
1215,600738.SH,1899-12-30
1216,300948.SZ,1899-12-30
1217,688183.SH,1899-12-30
1218,605268.SH,1899-12-30
1219,605133.SH,1899-12-30
1220,688619.SH,1899-12-30
1221,300943.SZ,1899-12-30
1222,300947.SZ,1899-12-30
1223,600738.SH,1899-12-30
1224,300945.SZ,1899-12-30
1225,002374.SZ,1899-12-30
1226,300941.SZ,1899-12-30
1227,300942.SZ,1899-12-30
1228,600221.SH,1899-12-30
1229,600515.SH,1899-12-30
1230,000662.SZ,1899-12-30
1231,000564.SZ,1899-12-30
1232,300946.SZ,1899-12-30
1233,600515.SH,1899-12-30
1234,300756.SZ,1899-12-30
1235,600221.SH,1899-12-30
1236,000564.SZ,1899-12-30
1237,300947.SZ,1899-12-30
1238,600800.SH,1899-12-30
1239,003038.SZ,1899-12-30
1240,300945.SZ,1899-12-30
1241,688070.SH,1899-12-30
1242,300943.SZ,1899-12-30
1243,300942.SZ,1899-12-30
1244,605077.SH,1899-12-30
1245,300941.SZ,1899-12-30
1246,605081.SH,1899-12-30
1247,688665.SH,1899-12-30
1248,300940.SZ,1899-12-30
1249,002188.SZ,1899-12-30
1250,601880.SH,1899-12-30
1251,688687.SH,1899-12-30
1252,688059.SH,1899-12-30
1253,300946.SZ,1899-12-30
1254,605337.SH,1899-12-30
1255,600916.SH,1899-12-30
1256,600800.SH,1899-12-30
1257,601963.SH,1899-12-30
1258,300079.SZ,1899-12-30
1259,003037.SZ,1899-12-30
1260,002109.SZ,1899-12-30
1261,300939.SZ,1899-12-30
1262,300940.SZ,1899-12-30
1263,601880.SH,1899-12-30
1264,600392.SH,1899-12-30
1265,600403.SH,1899-12-30
1266,300938.SZ,1899-12-30
1267,300325.SZ,1899-12-30
1268,300937.SZ,1899-12-30
1269,002072.SZ,1899-12-30
1270,688628.SH,1899-12-30
1271,300325.SZ,1899-12-30
1272,688607.SH,1899-12-30
1273,300936.SZ,1899-12-30
1274,605368.SH,1899-12-30
1275,605055.SH,1899-12-30
1276,600317.SH,2021-01-29
1277,300939.SZ,1899-12-30
1278,688350.SH,1899-12-30
1279,300932.SZ,1899-12-30
1280,600348.SH,1899-12-30
1281,003036.SZ,1899-12-30
1282,300933.SZ,1899-12-30
1283,688689.SH,1899-12-30
1284,300938.SZ,1899-12-30
1285,300937.SZ,1899-12-30
1286,300930.SZ,1899-12-30
1287,300931.SZ,1899-12-30
1288,300936.SZ,1899-12-30
1289,002243.SZ,1899-12-30
1290,300344.SZ,1899-12-30
1291,300935.SZ,1899-12-30
1292,300038.SZ,1899-12-30
1293,300929.SZ,1899-12-30
1294,600348.SH,1899-12-30
1295,002123.SZ,1899-12-30
1296,688669.SH,1899-12-30
1297,300038.SZ,1899-12-30
1298,688680.SH,1899-12-30
1299,300933.SZ,1899-12-30
1300,300932.SZ,1899-12-30
1301,605398.SH,1899-12-30
1302,300931.SZ,1899-12-30
1303,300930.SZ,1899-12-30
1304,002335.SZ,1899-12-30
1305,600086.SH,1899-12-30
1306,605228.SH,1899-12-30
1307,300929.SZ,1899-12-30
1308,300935.SZ,1899-12-30
1309,003035.SZ,1899-12-30
1310,600532.SH,1899-12-30
1311,000968.SZ,1899-12-30
1312,605005.SH,1899-12-30
1313,600157.SH,1899-12-30
1314,600248.SH,1899-12-30
1315,688819.SH,1899-12-30
1316,688317.SH,1899-12-30
1317,600157.SH,1899-12-30
1318,600532.SH,1899-12-30
1319,600086.SH,1899-12-30
1320,688656.SH,1899-12-30
1321,000836.SZ,1899-12-30
1322,300926.SZ,1899-12-30
1323,300927.SZ,1899-12-30
1324,600248.SH,1899-12-30
1325,600986.SH,1899-12-30
1326,300928.SZ,1899-12-30
1327,003032.SZ,1899-12-30
1328,003033.SZ,1899-12-30
1329,600982.SH,1899-12-30
1330,000927.SZ,1899-12-30
1331,300483.SZ,1899-12-30
1332,300388.SZ,1899-12-30
1333,002758.SZ,1899-12-30
1334,688617.SH,1899-12-30
1335,300927.SZ,1899-12-30
1336,300926.SZ,1899-12-30
1337,300894.SZ,1899-12-30
1338,600687.SH,1899-12-30
1339,600986.SH,1899-12-30
1340,300928.SZ,1899-12-30
1341,605277.SH,1899-12-30
1342,003030.SZ,1899-12-30
1343,300925.SZ,1899-12-30
1344,600982.SH,1899-12-30
1345,003031.SZ,1899-12-30
1346,002505.SZ,1899-12-30
1347,600869.SH,1899-12-30
1348,000927.SZ,1899-12-30
1349,002064.SZ,1899-12-30
1350,002386.SZ,1899-12-30
1351,300894.SZ,1899-12-30
1352,688686.SH,1899-12-30
1353,605155.SH,1899-12-30
1354,300920.SZ,1899-12-30
1355,300922.SZ,1899-12-30
1356,002973.SZ,1899-12-30
1357,688063.SH,1899-12-30
1358,688618.SH,1899-12-30
1359,300925.SZ,1899-12-30
1360,300923.SZ,1899-12-30
1361,600687.SH,1899-12-30
1362,688698.SH,1899-12-30
1363,300919.SZ,1899-12-30
1364,003028.SZ,1899-12-30
1365,605179.SH,1899-12-30
1366,300918.SZ,1899-12-30
1367,300921.SZ,1899-12-30
1368,600869.SH,1899-12-30
1369,605377.SH,1899-12-30
1370,689009.SH,1899-12-30
1371,300920.SZ,1899-12-30
1372,300922.SZ,1899-12-30
1373,601956.SH,1899-12-30
1374,688679.SH,1899-12-30
1375,002386.SZ,1899-12-30
1376,601001.SH,1899-12-30
1377,000767.SZ,1899-12-30
1378,300917.SZ,1899-12-30
1379,688658.SH,1899-12-30
1380,300923.SZ,1899-12-30
1381,688560.SH,1899-12-30
1382,003029.SZ,1899-12-30
1383,300919.SZ,1899-12-30
1384,601001.SH,1899-12-30
1385,688678.SH,1899-12-30
1386,605500.SH,1899-12-30
1387,300921.SZ,1899-12-30
1388,300918.SZ,1899-12-30
1389,000590.SZ,1899-12-30
1390,605186.SH,1899-12-30
1391,300464.SZ,1899-12-30
1392,300917.SZ,1899-12-30
1393,688668.SH,1899-12-30
1394,003026.SZ,1899-12-30
1395,003027.SZ,1899-12-30
1396,688699.SH,1899-12-30
1397,002046.SZ,1899-12-30
1398,600255.SH,1899-12-30
1399,000995.SZ,1899-12-30
1400,000939.SZ,2020-12-17
1401,688608.SH,1899-12-30
1402,688510.SH,1899-12-30
1403,600375.SH,1899-12-30
1404,000983.SZ,1899-12-30
1405,300338.SZ,1899-12-30
1406,000995.SZ,1899-12-30
1407,003020.SZ,1899-12-30
1408,605151.SH,1899-12-30
1409,605299.SH,1899-12-30
1410,600595.SH,1899-12-30
1411,688136.SH,1899-12-30
1412,600255.SH,1899-12-30
1413,002245.SZ,1899-12-30
1414,003023.SZ,1899-12-30
1415,600375.SH,1899-12-30
1416,601966.SH,1899-12-30
1417,300912.SZ,1899-12-30
1418,688571.SH,1899-12-30
1419,003025.SZ,1899-12-30
1420,300913.SZ,1899-12-30
1421,603716.SH,1899-12-30
1422,601966.SH,1899-12-30
1423,688308.SH,1899-12-30
1424,300911.SZ,1899-12-30
1425,300916.SZ,1899-12-30
1426,003022.SZ,1899-12-30
1427,605376.SH,1899-12-30
1428,300915.SZ,1899-12-30
1429,605183.SH,1899-12-30
1430,300912.SZ,1899-12-30
1431,603716.SH,1899-12-30
1432,688590.SH,1899-12-30
1433,300913.SZ,1899-12-30
1434,601686.SH,1899-12-30
1435,003021.SZ,1899-12-30
1436,300703.SZ,1899-12-30
1437,300910.SZ,1899-12-30
1438,605258.SH,1899-12-30
1439,300911.SZ,1899-12-30
1440,300399.SZ,1899-12-30
1441,300192.SZ,1899-12-30
1442,688578.SH,1899-12-30
1443,300915.SZ,1899-12-30
1444,688557.SH,1899-12-30
1445,300916.SZ,1899-12-30
1446,002290.SZ,1899-12-30
1447,000004.SZ,1899-12-30
1448,000768.SZ,1899-12-30
1449,605266.SH,1899-12-30
1450,002758.SZ,1899-12-30
1451,300908.SZ,1899-12-30
1452,300910.SZ,1899-12-30
1453,003004.SZ,1899-12-30
1454,603656.SH,1899-12-30
1455,002212.SZ,1899-12-30
1456,605177.SH,1899-12-30
1457,688777.SH,1899-12-30
1458,300909.SZ,1899-12-30
1459,300907.SZ,1899-12-30
1460,603656.SH,1899-12-30
1461,300908.SZ,1899-12-30
1462,605068.SH,1899-12-30
1463,603311.SH,1899-12-30
1464,000615.SZ,1899-12-30
1465,688219.SH,1899-12-30
1466,300907.SZ,1899-12-30
1467,300909.SZ,1899-12-30
1468,600189.SH,1899-12-30
1469,300884.SZ,1899-12-30
1470,003019.SZ,1899-12-30
1471,603311.SH,1899-12-30
1472,600189.SH,1899-12-30
1473,600817.SH,1899-12-30
1474,600567.SH,1899-12-30
1475,300884.SZ,1899-12-30
1476,688160.SH,1899-12-30
1477,688057.SH,1899-12-30
1478,688135.SH,1899-12-30
1479,300903.SZ,1899-12-30
1480,300905.SZ,1899-12-30
1481,300906.SZ,1899-12-30
1482,300431.SZ,2020-11-10
1483,605007.SH,1899-12-30
1484,600567.SH,1899-12-30
1485,688529.SH,1899-12-30
1486,003018.SZ,1899-12-30
1487,600421.SH,1899-12-30
1488,002240.SZ,1899-12-30
1489,300906.SZ,1899-12-30
1490,300905.SZ,1899-12-30
1491,000939.SZ,1899-12-30
1492,300903.SZ,1899-12-30
1493,000576.SZ,1899-12-30
1494,300900.SZ,1899-12-30
1495,300064.SZ,1899-12-30
1496,300902.SZ,1899-12-30
1497,300901.SZ,1899-12-30
1498,002766.SZ,1899-12-30
1499,300064.SZ,1899-12-30
1500,002175.SZ,1899-12-30
1501,002684.SZ,1899-12-30
1502,002766.SZ,1899-12-30
1503,002005.SZ,1899-12-30
1504,002175.SZ,1899-12-30
1505,601995.SH,1899-12-30
1506,600421.SH,1899-12-30
1507,603018.SH,1899-12-30
1508,605169.SH,1899-12-30
1509,688133.SH,1899-12-30
1510,002005.SZ,1899-12-30
1511,002684.SZ,1899-12-30
1512,300901.SZ,1899-12-30
1513,300900.SZ,1899-12-30
1514,300902.SZ,1899-12-30
1515,000939.SZ,1899-12-30
1516,688221.SH,1899-12-30
1517,002765.SZ,1899-12-30
1518,000816.SZ,1899-12-30
1519,601187.SH,1899-12-30
1520,002532.SZ,1899-12-30
1521,603018.SH,1899-12-30
1522,688179.SH,1899-12-30
1523,002706.SZ,1899-12-30
1524,003017.SZ,1899-12-30
1525,003016.SZ,1899-12-30
1526,688129.SH,1899-12-30
1527,300898.SZ,1899-12-30
1528,300899.SZ,1899-12-30
1529,003013.SZ,1899-12-30
1530,688788.SH,1899-12-30
1531,003015.SZ,1899-12-30
1532,605058.SH,1899-12-30
1533,300899.SZ,1899-12-30
1534,300999.SZ,1899-12-30
1535,600708.SH,1899-12-30
1536,601568.SH,1899-12-30
1537,002524.SZ,1899-12-30
1538,003012.SZ,1899-12-30
1539,605336.SH,1899-12-30
1540,300600.SZ,1899-12-30
1541,300899.SZ,1899-12-30
1542,300898.SZ,1899-12-30
1543,688386.SH,1899-12-30
1544,300899.SZ,1899-12-30
1545,300999.SZ,1899-12-30
1546,688330.SH,1899-12-30
1547,300300.SZ,1899-12-30
1548,003001.SZ,1899-12-30
1549,605338.SH,1899-12-30
1550,300897.SZ,1899-12-30
1551,300896.SZ,1899-12-30
1552,603887.SH,1899-12-30
1553,688093.SH,1899-12-30
1554,605099.SH,1899-12-30
1555,300895.SZ,1899-12-30
1556,600095.SH,1899-12-30
1557,300893.SZ,1899-12-30
1558,003011.SZ,1899-12-30
1559,300892.SZ,1899-12-30
1560,605018.SH,1899-12-30
1561,600157.SH,1899-12-30
1562,600929.SH,1899-12-30
1563,605136.SH,1899-12-30
1564,603887.SH,1899-12-30
1565,300896.SZ,1899-12-30
1566,300897.SZ,1899-12-30
1567,688013.SH,1899-12-30
1568,688595.SH,1899-12-30
1569,605111.SH,1899-12-30
1570,605218.SH,1899-12-30
1571,688585.SH,1899-12-30
1572,600095.SH,1899-12-30
1573,300116.SZ,1899-12-30
1574,003009.SZ,1899-12-30
1575,002998.SZ,1899-12-30
1576,003010.SZ,1899-12-30
1577,603565.SH,1899-12-30
1578,300895.SZ,1899-12-30
1579,605050.SH,1899-12-30
1580,300892.SZ,1899-12-30
1581,300893.SZ,1899-12-30
1582,603477.SH,1899-12-30
1583,300891.SZ,1899-12-30
1584,300888.SZ,1899-12-30
1585,003008.SZ,1899-12-30
1586,003007.SZ,1899-12-30
1587,300890.SZ,1899-12-30
1588,003002.SZ,1899-12-30
1589,003005.SZ,1899-12-30
1590,688526.SH,1899-12-30
1591,300889.SZ,1899-12-30
1592,688156.SH,1899-12-30
1593,300887.SZ,1899-12-30
1594,600702.SH,1899-12-30
1595,300149.SZ,1899-12-30
1596,300886.SZ,1899-12-30
1597,605116.SH,1899-12-30
1598,688536.SH,1899-12-30
1599,003003.SZ,1899-12-30
1600,688127.SH,1899-12-30
1601,600702.SH,1899-12-30
1602,003006.SZ,1899-12-30
1603,300431.SZ,1899-12-30
1604,603477.SH,1899-12-30
1605,605198.SH,1899-12-30
1606,300423.SZ,1899-12-30
1607,688301.SH,1899-12-30
1608,002629.SZ,1899-12-30
1609,300888.SZ,1899-12-30
1610,603112.SH,1899-12-30
1611,300890.SZ,1899-12-30
1612,300891.SZ,1899-12-30
1613,002629.SZ,1899-12-30
1614,688577.SH,1899-12-30
1615,605369.SH,1899-12-30
1616,300889.SZ,1899-12-30
1617,300886.SZ,1899-12-30
1618,300887.SZ,1899-12-30
1619,300885.SZ,1899-12-30
1620,300882.SZ,1899-12-30
1621,300883.SZ,1899-12-30
1622,300216.SZ,2020-09-16
1623,300367.SZ,1899-12-30
1624,605128.SH,1899-12-30
1625,300029.SZ,1899-12-30
1626,300446.SZ,1899-12-30
1627,003000.SZ,1899-12-30
1628,300029.SZ,1899-12-30
1629,300367.SZ,1899-12-30
1630,300446.SZ,1899-12-30
1631,605009.SH,1899-12-30
1632,605358.SH,1899-12-30
1633,002984.SZ,1899-12-30
1634,300883.SZ,1899-12-30
1635,300882.SZ,1899-12-30
1636,688551.SH,1899-12-30
1637,300885.SZ,1899-12-30
1638,688559.SH,1899-12-30
1639,300883.SZ,1899-12-30
1640,300882.SZ,1899-12-30
1641,300885.SZ,1899-12-30
1642,688095.SH,1899-12-30
1643,605003.SH,1899-12-30
1644,000893.SZ,1899-12-30
1645,300880.SZ,1899-12-30
1646,601702.SH,1899-12-30
1647,300881.SZ,1899-12-30
1648,300879.SZ,1899-12-30
1649,688390.SH,1899-12-30
1650,000911.SZ,1899-12-30
1651,002997.SZ,1899-12-30
1652,002999.SZ,1899-12-30
1653,688378.SH,1899-12-30
1654,605006.SH,1899-12-30
1655,002999.SZ,1899-12-30
1656,688056.SH,1899-12-30
1657,688513.SH,1899-12-30
1658,002997.SZ,1899-12-30
1659,688550.SH,1899-12-30
1660,603155.SH,1899-12-30
1661,300881.SZ,1899-12-30
1662,300879.SZ,1899-12-30
1663,300880.SZ,1899-12-30
1664,688569.SH,1899-12-30
1665,688017.SH,1899-12-30
1666,688289.SH,1899-12-30
1667,688408.SH,1899-12-30
1668,002213.SZ,1899-12-30
1669,300867.SZ,1899-12-30
1670,300866.SZ,1899-12-30
1671,300869.SZ,1899-12-30
1672,300872.SZ,1899-12-30
1673,688215.SH,1899-12-30
1674,300878.SZ,1899-12-30
1675,002996.SZ,1899-12-30
1676,300877.SZ,1899-12-30
1677,300875.SZ,1899-12-30
1678,300868.SZ,1899-12-30
1679,300862.SZ,1899-12-30
1680,300863.SZ,1899-12-30
1681,300876.SZ,1899-12-30
1682,300860.SZ,1899-12-30
1683,300865.SZ,1899-12-30
1684,300870.SZ,1899-12-30
1685,300873.SZ,1899-12-30
1686,300864.SZ,1899-12-30
1687,300861.SZ,1899-12-30
1688,300871.SZ,1899-12-30
1689,600069.SH,2020-08-27
1690,688356.SH,1899-12-30
1691,600373.SH,1899-12-30
1692,601777.SH,1899-12-30
1693,605123.SH,1899-12-30
1694,605255.SH,1899-12-30
1695,600365.SH,1899-12-30
1696,300156.SZ,2020-08-25
1697,300090.SZ,2020-08-25
1698,300873.SZ,1899-12-30
1699,300863.SZ,1899-12-30
1700,300876.SZ,1899-12-30
1701,300871.SZ,1899-12-30
1702,300866.SZ,1899-12-30
1703,300877.SZ,1899-12-30
1704,300872.SZ,1899-12-30
1705,300878.SZ,1899-12-30
1706,300868.SZ,1899-12-30
1707,300864.SZ,1899-12-30
1708,300862.SZ,1899-12-30
1709,300860.SZ,1899-12-30
1710,300867.SZ,1899-12-30
1711,300870.SZ,1899-12-30
1712,300865.SZ,1899-12-30
1713,300875.SZ,1899-12-30
1714,300869.SZ,1899-12-30
1715,300861.SZ,1899-12-30
1716,300156.SZ,2020-08-25
1717,601777.SH,1899-12-30
1718,600365.SH,1899-12-30
1719,600069.SH,2020-08-27
1720,605008.SH,1899-12-30
1721,605178.SH,1899-12-30
1722,300374.SZ,1899-12-30
1723,688393.SH,1899-12-30
1724,688596.SH,1899-12-30
1725,688379.SH,1899-12-30
1726,603931.SH,1899-12-30
1727,688519.SH,1899-12-30
1728,605333.SH,1899-12-30
1729,688521.SH,1899-12-30
1730,605388.SH,1899-12-30
1731,600246.SH,1899-12-30
1732,600610.SH,1899-12-30
1733,688335.SH,1899-12-30
1734,002993.SZ,1899-12-30
1735,605088.SH,1899-12-30
1736,600610.SH,1899-12-30
1737,688055.SH,1899-12-30
1738,688229.SH,1899-12-30
1739,600175.SH,2020-08-14
1740,688185.SH,1899-12-30
1741,688065.SH,1899-12-30
