wind_code,,trading_date,wind_code,open_price,high_price,low_price,close_price,volume,vwap,turn,free_turn,is_st,trade_status,susp_days,susp_reason,max_up_or_down,close_adj,return1,return5,return_bn
000975.SZ,1369,2016-09-20,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,106.0,重大资产重组,0.0,72.338565,0.0,0.0,0.14778027670077906
000975.SZ,1370,2016-09-21,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,107.0,重大资产重组,0.0,72.338565,0.0,0.0,0.23668920714356498
000975.SZ,1371,2016-09-22,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,108.0,重大资产重组,0.0,72.338565,0.0,0.0,0.2818075655724323
000975.SZ,1372,2016-09-23,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,109.0,重大资产重组,0.0,72.338565,0.0,0.0,0.13988296056094257
000975.SZ,1373,2016-09-26,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,110.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.7670307684667081
000975.SZ,1374,2016-09-27,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,111.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.731493421036044
000975.SZ,1375,2016-09-28,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,112.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.766321608215439
000975.SZ,1376,2016-09-29,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,113.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.7153072774381881
000975.SZ,1377,2016-09-30,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,114.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.5833510472402302
000975.SZ,1378,2016-10-10,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,115.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.05738315134321107
000975.SZ,1379,2016-10-11,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,116.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.21754947543061764
000975.SZ,1380,2016-10-12,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,117.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.19144824672924504
000975.SZ,1381,2016-10-13,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,118.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.20848107074735753
000975.SZ,1382,2016-10-14,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,119.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.1641442773586129
000975.SZ,1383,2016-10-17,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,120.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.4670754593937382
000975.SZ,1384,2016-10-18,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,121.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.28021203043136217
000975.SZ,1385,2016-10-19,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,122.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.2141351634975939
000975.SZ,1386,2016-10-20,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,123.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.17483889681057468
000975.SZ,1387,2016-10-21,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,124.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.07968678052673177
000975.SZ,1388,2016-10-24,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,125.0,重大资产重组,0.0,72.338565,0.0,0.0,0.08169487312682329
000975.SZ,1389,2016-10-25,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,126.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.051333810766291746
000975.SZ,1390,2016-10-26,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,127.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.028201112639460263
000975.SZ,1391,2016-10-27,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,128.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.11903566623219082
000975.SZ,1392,2016-10-28,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,129.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.25316159496957297
000975.SZ,1393,2016-10-31,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,130.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.2830966436160267
000975.SZ,1394,2016-11-01,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,131.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.20390349704103372
000975.SZ,1395,2016-11-02,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,132.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.18210247731889714
000975.SZ,1396,2016-11-03,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,133.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.32057729863076134
000975.SZ,1397,2016-11-04,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,134.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.408861472240703
000975.SZ,1398,2016-11-07,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,135.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.4577443911444474
000975.SZ,1399,2016-11-08,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,136.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.43307474477703023
000975.SZ,1400,2016-11-09,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,137.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.5268645972010093
000975.SZ,1401,2016-11-10,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,138.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.21665650005748008
000975.SZ,1402,2016-11-11,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,139.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.11966564842031051
000975.SZ,1403,2016-11-14,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,140.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.1487313887997208
000975.SZ,1404,2016-11-15,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,141.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.24654909258772734
000975.SZ,1405,2016-11-16,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,142.0,重大资产重组,0.0,72.338565,0.0,0.0,-0.14050831838028
000975.SZ,1406,2016-11-17,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,143.0,重大资产重组,0.0,72.338565,0.0,0.10000000000000009,1.3385808078691646
000975.SZ,1407,2016-11-18,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,144.0,重大资产重组,0.0,72.338565,0.0,0.15333333333333332,2.010317982960709
000975.SZ,1408,2016-11-21,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,145.0,重大资产重组,0.0,72.338565,0.0,0.11066666666666669,1.547762584239309
000975.SZ,1409,2016-11-22,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,146.0,重大资产重组,0.0,72.338565,0.0,0.016666666666666607,0.4628629189857461
000975.SZ,1410,2016-11-23,000975.SZ,15.0,15.0,15.0,15.0,0.0,,0.0,0.0,0.0,停牌一天,147.0,重大资产重组,0.0,72.338565,0.0,0.018666666666666387,0.45869558125783866
000975.SZ,1411,2016-11-24,000975.SZ,16.5,16.5,16.5,16.5,6841467.0,16.499999926916303,0.77871331920315,1.66549020794878,0.0,交易,0.0,重大资产重组,1.0,79.5724215,0.10000000000000009,-0.041818181818181865,-0.5615663638636562
000975.SZ,1412,2016-11-25,000975.SZ,16.8,17.96,16.38,17.3,65710123.0,17.1948676918471,7.4792947165538095,14.417134256539303,0.0,交易,0.0,重大资产重组,0.0,83.4304783,0.048484848484848575,-0.10173410404624283,-1.0583685522669075
000975.SZ,1413,2016-11-28,000975.SZ,16.9,17.3,16.58,16.66,30965832.0,16.9049599571554,3.5246104115692,6.64334641904758,0.0,交易,0.0,重大资产重组,0.0,80.34403286,-0.03699421965317928,-0.07082833133253297,-0.5979807333608346
000975.SZ,1414,2016-11-29,000975.SZ,16.46,16.48,14.99,15.25,33940462.0,15.6311513084294,3.86319042674742,7.28151747024012,0.0,交易,0.0,重大资产重组,0.0,73.54420775,-0.08463385354141661,-0.015081967213114722,0.0016214171897189606
000975.SZ,1415,2016-11-30,000975.SZ,14.9,15.83,14.21,15.28,31942483.0,14.888555063174,3.6357753330565203,6.852875131969269,0.0,交易,0.0,重大资产重组,0.0,73.68888487999999,0.0019672131147538963,-0.014397905759162222,-0.18073960164913003
000975.SZ,1416,2016-12-01,000975.SZ,15.06,16.18,15.05,15.81,25213979.0,15.7174376959702,2.86991975221228,5.40935561168164,0.0,交易,0.0,重大资产重组,0.0,76.24484751,0.03468586387434569,-0.023402909550917173,-0.13946452928192693
000975.SZ,1417,2016-12-02,000975.SZ,15.7,15.93,15.37,15.54,16985419.0,15.641420326457698,1.9333239504840498,3.64401713765265,0.0,交易,0.0,重大资产重组,0.0,74.94275334,-0.017077798861480087,-0.01994851994851987,-0.3130437714578781
000975.SZ,1418,2016-12-05,000975.SZ,14.99,15.83,14.88,15.48,12698202.0,15.4125087158009,1.44534191677488,2.72424634949395,0.0,交易,0.0,重大资产重组,0.0,74.65339908,-0.0038610038610038533,-0.0742894056847544,-0.40347944296939736
000975.SZ,1419,2016-12-06,000975.SZ,15.52,15.88,15.01,15.02,9561498.0,15.3744898550415,1.08831422327028,2.0513042730139,0.0,交易,0.0,重大资产重组,0.0,72.43501642,-0.029715762273901825,-0.06924101198402133,-0.34888953971934933
000975.SZ,1420,2016-12-07,000975.SZ,15.2,15.45,14.99,15.06,9215275.0,15.154932435548599,1.04890623350515,1.97702629697754,0.0,交易,0.0,重大资产重组,0.0,72.62791926,0.0026631158455392434,-0.05312084993359889,0.08186446908601852
000975.SZ,1421,2016-12-08,000975.SZ,15.3,15.66,15.12,15.44,16300678.0,15.434099673645502,1.85538497381362,3.4971142005597597,0.0,交易,0.0,重大资产重组,0.0,74.46049624,0.025232403718459473,-0.102979274611399,-0.7740915277375373
000975.SZ,1422,2016-12-09,000975.SZ,15.26,15.5,15.08,15.23,9562008.0,15.2716600948253,1.0883722727782,2.0514136873733704,0.0,交易,0.0,重大资产重组,0.0,73.44775633,-0.013601036269429989,-0.11884438608010517,-1.2287121113910497
000975.SZ,1423,2016-12-12,000975.SZ,15.11,15.4,14.25,14.33,12760936.0,14.7559562245277,1.45248246153916,2.73770517386051,0.0,交易,0.0,重大资产重组,0.0,69.10744243,-0.05909389363099149,-0.07048150732728553,-1.3452884852854667
000975.SZ,1424,2016-12-13,000975.SZ,14.3,14.36,13.1,13.98,15882699.0,13.6891224218252,1.80780953210686,3.40744183868402,0.0,交易,0.0,重大资产重组,0.0,67.41954258,-0.024424284717376232,-0.045064377682403345,-0.9097196910098261
000975.SZ,1425,2016-12-14,000975.SZ,13.8,14.55,13.7,14.26,14036022.0,14.216132106376,1.59761602007704,3.01125952279832,0.0,交易,0.0,重大资产重组,0.0,68.76986246,0.02002861230329045,-0.04908835904628328,-1.2599795717409017
000975.SZ,1426,2016-12-15,000975.SZ,13.95,14.16,13.75,13.85,9180836.0,13.920616706365301,1.04498629820472,1.96963782418193,0.0,交易,0.0,重大资产重组,0.0,66.79260835,-0.028751753155680237,-0.012996389891696825,-0.5592398070736116
000975.SZ,1427,2016-12-16,000975.SZ,13.6,13.85,13.18,13.42,10070832.0,13.4294927171856,1.14628792536123,2.16057575020202,0.0,交易,0.0,重大资产重组,0.0,64.71890282,-0.031046931407942235,0.019374068554396606,0.35706094096851443
000975.SZ,1428,2016-12-19,000975.SZ,13.65,13.8,13.25,13.32,6765364.0,13.412467680970302,0.7700510805734351,1.45142738948378,0.0,交易,0.0,重大资产重组,0.0,64.23664572,-0.007451564828613977,0.03228228228228236,0.5185317344722734
000975.SZ,1429,2016-12-20,000975.SZ,13.41,13.54,13.02,13.35,9869116.0,13.292150077068698,1.12332809293108,2.11730001111435,0.0,交易,0.0,重大资产重组,0.0,64.38132285,0.0022522522522523403,0.10112359550561778,1.5604315770166701
000975.SZ,1430,2016-12-21,000975.SZ,13.49,13.73,13.34,13.56,8636119.0,13.504669748066199,0.9829852123124159,1.85277535036419,0.0,交易,0.0,重大资产重组,0.0,65.39406276,0.01573033707865168,0.12463126843657824,2.2336185933836625
000975.SZ,1431,2016-12-22,000975.SZ,13.47,13.86,13.4,13.67,9696336.0,13.7468073507354,1.10366183022866,2.0802321424298302,0.0,交易,0.0,重大资产重组,0.0,65.92454556999999,0.008112094395280156,0.1470373079736651,2.7543357699021387
000975.SZ,1432,2016-12-23,000975.SZ,13.67,13.8,13.53,13.68,4942494.0,13.630387209372401,0.5625673423377839,1.0603525788057,0.0,交易,0.0,重大资产重组,0.0,65.97277128,0.00073152889539152,0.14327485380116967,2.391465799875241
000975.SZ,1433,2016-12-26,000975.SZ,13.58,13.8,13.35,13.75,6873194.0,13.594692365732698,0.78232456770853,1.47456101768295,0.0,交易,0.0,重大资产重组,0.0,66.31035125,0.005116959064327409,0.1272727272727272,2.1463409656478776
000975.SZ,1434,2016-12-27,000975.SZ,13.68,15.0,13.68,14.7,14937002.0,14.228636643417499,1.70016787428253,3.2045539337682403,0.0,交易,0.0,重大资产重组,0.0,70.8917937,0.06909090909090909,0.03809523809523818,0.38903219480634155
000975.SZ,1435,2016-12-28,000975.SZ,14.63,15.48,14.55,15.25,19624244.0,15.139654704660199,2.2336817793745802,4.21014526927344,0.0,交易,0.0,重大资产重组,0.0,73.54420775,0.03741496598639471,0.0360655737704918,0.2465785315378308
000975.SZ,1436,2016-12-29,000975.SZ,15.15,15.87,15.07,15.68,19299021.0,15.6257085268729,2.1966640634649397,4.1403725903917,0.0,交易,0.0,重大资产重组,0.0,75.61791328,0.028196721311475326,-0.0267857142857143,-0.689919052331484
000975.SZ,1437,2016-12-30,000975.SZ,15.89,15.99,15.31,15.64,13468197.0,15.579530058849,1.53298472236319,2.88943950580683,0.0,交易,0.0,重大资产重组,0.0,75.42501044000001,-0.0025510204081631294,-0.016624040920716232,-0.5576538405740783
000975.SZ,1438,2017-01-03,000975.SZ,15.61,15.7,15.4,15.5,8513508.0,15.5023665920088,0.9690706771418901,1.82075188759139,0.0,交易,0.0,,0.0,74.7498505,-0.008951406649616578,-0.016129032258064502,-0.3505488040876421
000975.SZ,1439,2017-01-04,000975.SZ,15.54,15.57,15.01,15.26,10955802.0,15.2388807318716,1.2470707096031899,2.3430761058282403,0.0,交易,0.0,,0.0,73.59243346,-0.015483870967741953,-0.02752293577981657,-0.17655872133050038
000975.SZ,1440,2017-01-05,000975.SZ,15.4,15.97,15.28,15.8,15159779.0,15.7215250301472,1.72559857826544,3.2421648314323996,0.0,交易,0.0,,0.0,76.1966218,0.035386631716907146,-0.06835443037974687,-0.6719489795142514
000975.SZ,1441,2017-01-06,000975.SZ,15.7,15.8,15.2,15.26,8506968.0,15.405735039793301,0.9683262457948459,1.81935320242603,0.0,交易,0.0,,0.0,73.59243346,-0.03417721518987349,-0.022280471821756187,0.1676564368541207
000975.SZ,1442,2017-01-09,000975.SZ,15.18,15.39,14.46,15.38,11680115.0,14.7667755839733,1.32951739190768,2.49798219882269,0.0,交易,0.0,,0.0,74.17114198,0.007863695937090576,-0.03250975292587788,0.5574684384567927
000975.SZ,1443,2017-01-10,000975.SZ,15.55,15.83,15.22,15.25,12495352.0,15.562836805237698,1.4223137188296797,2.67233386520796,0.0,交易,0.0,,0.0,73.54420775,-0.008452535760728241,0.04262295081967227,1.3907498799111482
000975.SZ,1444,2017-01-11,000975.SZ,15.21,15.39,14.83,14.84,9225393.0,15.0361921708918,1.05010271223214,1.9730000510391799,0.0,交易,0.0,,0.0,71.56695364,-0.026885245901639432,0.11590296495956864,2.1922329256853175
000975.SZ,1445,2017-01-12,000975.SZ,14.8,15.1,14.72,14.72,5270755.0,14.8548761989506,0.599956459417082,1.12723651816405,0.0,交易,0.0,,0.0,70.98824512,-0.008086253369272156,0.07948369565217384,1.7653359258617494
000975.SZ,1446,2017-01-13,000975.SZ,14.74,15.07,14.6,14.92,6586320.0,14.801105473162599,0.7497038332815541,1.40859144929223,0.0,交易,0.0,,0.0,71.95275932,0.013586956521739024,0.09919571045576392,1.6670108774504453
000975.SZ,1447,2017-01-16,000975.SZ,14.98,15.0,14.25,14.88,7512738.0,14.6552028035584,0.855155606930728,1.606720977355,0.0,交易,0.0,,0.0,71.75985648,-0.002680965147453085,0.09879032258064524,1.0279678515234907
000975.SZ,1448,2017-01-17,000975.SZ,14.8,16.15,14.7,15.9,19740912.0,15.5362148921995,2.24705714251264,4.221914490099221,0.0,交易,0.0,,0.0,76.6788789,0.06854838709677424,0.014465408805031332,-0.03916350955616065
000975.SZ,1449,2017-01-18,000975.SZ,16.05,17.49,16.05,16.56,34266277.0,16.8395409574259,3.9004420099824397,7.32839958903892,0.0,交易,0.0,,0.0,79.86177575999999,0.04150943396226392,-0.08514492753623171,-1.9021293146023808
000975.SZ,1450,2017-01-19,000975.SZ,16.17,16.3,15.61,15.89,17789532.0,15.9298014697632,2.02493658563278,3.80458019988558,0.0,交易,0.0,,0.0,76.63065319,-0.04045893719806737,-0.03461296412838266,-1.1921228098090437
000975.SZ,1451,2017-01-20,000975.SZ,15.78,16.7,15.76,16.4,17065577.0,16.359729647582398,1.9425306535457598,3.64975067100263,0.0,交易,0.0,,0.0,79.09016439999999,0.032095657646318276,-0.02012195121951199,-0.6040331631409696
000975.SZ,1452,2017-01-23,000975.SZ,16.39,17.02,16.31,16.35,15282653.0,16.7334353531419,1.73958500905086,3.2684434309751405,0.0,交易,0.0,,0.0,78.84903585,-0.0030487804878046587,0.04220183486238516,0.3493412454735754
000975.SZ,1453,2017-01-24,000975.SZ,16.49,16.78,15.6,16.13,15332005.0,16.0706792099272,1.74520262003546,3.2789981573178397,0.0,交易,0.0,,0.0,77.78807022999999,-0.013455657492355,0.07625542467451973,0.8117605649550038
000975.SZ,1454,2017-01-25,000975.SZ,15.72,15.98,14.9,15.15,21455313.0,15.3874666848253,2.4422029904947795,4.588566974226629,0.0,交易,0.0,,0.0,73.06195065,-0.06075635461872275,0.1188118811881187,1.3191032668164366
000975.SZ,1455,2017-01-26,000975.SZ,15.05,15.58,15.03,15.34,9745330.0,15.3467775847508,1.10928580111409,2.08419701874962,0.0,交易,0.0,,0.0,73.97823914,0.012541254125412626,0.10951760104302477,1.1376228685709657
000975.SZ,1456,2017-02-03,000975.SZ,15.96,16.87,15.83,16.07,16057778.0,16.349425555640398,1.8278154903776598,3.43421649501282,0.0,交易,0.0,,0.0,77.49871597,0.04758800521512385,0.04107031736154321,0.13325485721325764
000975.SZ,1457,2017-02-06,000975.SZ,16.27,17.2,16.09,17.04,24670430.0,16.850042784013098,2.80817147355492,5.27617193643224,0.0,交易,0.0,,0.0,82.17660984,0.06036092097075274,-0.009389671361502483,-0.5514303024777544
000975.SZ,1458,2017-02-07,000975.SZ,17.05,17.8,16.69,17.36,26463165.0,17.202805068857,3.01223387889781,5.659577418074019,0.0,交易,0.0,,0.0,83.71983256,0.018779342723004744,-0.003456221198156584,-0.44398818125021866
000975.SZ,1459,2017-02-08,000975.SZ,17.19,17.19,16.69,16.95,15152790.0,16.9590946617752,1.7248030384054198,3.24067012032831,0.0,交易,0.0,,0.0,81.74257845,-0.023617511520737322,0.004129793510324609,-0.10363200407465299
000975.SZ,1460,2017-02-09,000975.SZ,17.01,17.56,16.91,17.02,19226468.0,17.222467433956098,2.1884993076657597,3.7052208528638797,0.0,交易,0.0,,0.0,82.08015842,0.004129793510324609,0.018801410105757865,0.11792215984867992
000975.SZ,1461,2017-02-10,000975.SZ,16.6,16.93,16.49,16.73,15611428.0,16.666963778073303,1.77700862007904,3.0085499098733597,0.0,交易,0.0,,0.0,80.68161283,-0.017038777908343072,0.007770472205618439,0.07521595130838533
000975.SZ,1462,2017-02-13,000975.SZ,17.01,17.18,16.81,16.88,11104971.0,16.9894088872452,1.26405023247891,2.14008990729076,0.0,交易,0.0,,0.0,81.40499847999999,0.008965929468021328,-0.007701421800947683,-0.13090165273375695
000975.SZ,1463,2017-02-14,000975.SZ,16.79,17.3,16.5,17.3,17532855.0,16.9250217377603,1.99571970415492,3.3788369219057204,0.0,交易,0.0,,0.0,83.4304783,0.0248815165876779,-0.02485549132947973,-0.5400025232816157
000975.SZ,1464,2017-02-15,000975.SZ,17.19,17.52,17.0,17.02,14067512.0,17.2236442378723,1.60126864032332,2.7110147745448,0.0,交易,0.0,,0.0,82.08015842,-0.016184971098265888,-0.03055229142185667,-0.7796512060437314
000975.SZ,1465,2017-02-16,000975.SZ,17.03,17.45,17.0,17.34,13060066.0,17.2656794383734,1.48659365823557,2.5168652340606,0.0,交易,0.0,,0.0,83.62338113999999,0.018801410105757865,-0.027104959630910974,-0.6723712838913188
000975.SZ,1466,2017-02-17,000975.SZ,17.44,17.69,16.81,16.86,13676347.0,17.1575415569669,1.55674333636821,2.63563157286104,0.0,交易,0.0,,0.0,81.30854706,-0.02768166089965396,0.023131672597864972,-0.1395342347913061
000975.SZ,1467,2017-02-20,000975.SZ,16.62,16.9,16.53,16.75,9062932.0,16.684791411874198,1.03161019524865,1.74655920341101,0.0,交易,0.0,,0.0,80.77806425,-0.006524317912218192,0.019701492537313348,0.019790719606083192
000975.SZ,1468,2017-02-21,000975.SZ,16.85,16.97,16.7,16.87,9064524.0,16.8164597501204,1.03179140850621,1.74686600503458,0.0,交易,0.0,,0.0,81.35677277,0.0071641791044776415,0.003556609365737984,-0.13090342955414297
000975.SZ,1469,2017-02-22,000975.SZ,16.88,17.07,16.45,16.5,12004462.0,16.6904929183832,1.3664369751063898,2.31343494446365,0.0,交易,0.0,,0.0,79.5724215,-0.02193242442205101,0.015151515151515138,0.07139532636703559
000975.SZ,1470,2017-02-23,000975.SZ,16.48,17.08,16.41,16.87,12551814.0,16.7759198789912,1.4287406427925,2.41891765945096,0.0,交易,0.0,,0.0,81.35677277,0.022424242424242458,-0.01837581505631325,-0.33900954855989335
000975.SZ,1471,2017-02-24,000975.SZ,17.12,17.3,16.85,17.25,17311431.0,17.109367157458,1.97051558082345,3.3361652870467,0.0,交易,0.0,,0.0,83.18934975,0.022525192649673897,-0.08173913043478265,-1.360803027354206
000975.SZ,1472,2017-02-27,000975.SZ,17.38,17.48,16.94,17.08,13228783.0,17.2147655608229,1.5057982795779499,2.54937946114758,0.0,交易,0.0,,0.0,82.36951267999999,-0.009855072463768377,-0.08548009367681486,-1.8094198672188546
000975.SZ,1473,2017-02-28,000975.SZ,17.0,17.1,16.74,16.93,8142350.0,16.880713553212498,0.9268227184406559,1.56914962286969,0.0,交易,0.0,,0.0,81.64612703,-0.008782201405152068,-0.06438275251033665,-1.4396888187940171
000975.SZ,1474,2017-03-01,000975.SZ,16.7,16.9,16.54,16.75,9981959.0,16.7234054958551,1.13622067041372,1.9236691127685202,0.0,交易,0.0,,0.0,80.77806425,-0.010632014176018889,-0.05253731343283585,-1.138402816263363
000975.SZ,1475,2017-03-02,000975.SZ,16.71,16.87,16.53,16.56,7440336.0,16.6540546018352,0.846914273843777,1.43386128432502,0.0,交易,0.0,,0.0,79.86177575999999,-0.011343283582089692,-0.08152173913043448,-1.6067255415518482
000975.SZ,1476,2017-03-03,000975.SZ,16.12,16.23,15.81,15.84,13948945.0,15.9552751838938,1.5877724642491697,2.68816518402919,0.0,交易,0.0,,0.0,76.38952464,-0.043478260869564966,-0.03409090909090917,-0.8211275036920713
000975.SZ,1477,2017-03-06,000975.SZ,15.8,15.94,15.5,15.62,13461716.0,15.675372441373698,1.53231244272183,2.5942690481960295,0.0,交易,0.0,,0.0,75.32855902,-0.01388888888888895,0.008962868117797784,0.07187146189490935
000975.SZ,1478,2017-03-07,000975.SZ,15.55,15.85,15.52,15.84,8269027.0,15.7127174696612,0.941242034916109,1.59356212869126,0.0,交易,0.0,,0.0,76.38952464,0.014084507042253502,-0.0037878787878788955,-0.07538047967763899
000975.SZ,1479,2017-03-08,000975.SZ,15.76,15.87,15.68,15.87,3979278.0,15.7916026475155,0.45295096052013206,0.766864918972246,0.0,交易,0.0,,0.0,76.53420177,0.0018939393939392257,-0.002520478890989275,-0.09531009745777325
000975.SZ,1480,2017-03-09,000975.SZ,15.78,15.82,15.15,15.21,9322451.0,15.4481311835267,1.06115057426294,1.79657230048711,0.0,交易,0.0,,0.0,73.35130491000001,-0.04158790170132309,0.030900723208415304,0.15087653501652595
000975.SZ,1481,2017-03-10,000975.SZ,15.1,15.43,15.1,15.3,4977820.0,15.3139569128655,0.566612423232637,0.9592985287678879,0.0,交易,0.0,,0.0,73.7853363,0.005917159763313418,0.025490196078431282,0.215203996709668
000975.SZ,1482,2017-03-13,000975.SZ,15.31,15.86,15.2,15.76,9393660.0,15.663053591464902,1.06925611123413,1.8102953135601,0.0,交易,0.0,,0.0,76.00371896,0.030065359477124298,-0.02093908629441621,-0.5073516294375537
000975.SZ,1483,2017-03-14,000975.SZ,15.8,15.85,15.6,15.78,5761252.0,15.736391846772198,0.6557884689630961,1.11027730361103,0.0,交易,0.0,,0.0,76.10017038,0.0012690355329947334,-0.019011406844106404,-0.5403883459781395
000975.SZ,1484,2017-03-15,000975.SZ,15.83,16.03,15.72,15.83,5809195.0,15.8757230562927,0.661245697108558,1.11951661908743,0.0,交易,0.0,,0.0,76.34129893,0.003168567807350975,-0.011370814908401639,-0.34895757019111645
000975.SZ,1485,2017-03-16,000975.SZ,16.31,16.43,15.6,15.68,12814467.0,15.886889169873399,1.45863775695077,2.46953472404479,0.0,交易,0.0,,0.0,75.61791328,-0.009475679090334754,0.005102040816326481,0.07787099467377165
000975.SZ,1486,2017-03-17,000975.SZ,15.62,15.91,15.6,15.69,7865181.0,15.715452702232803,0.8952732854087329,1.5157351133213202,0.0,交易,0.0,,0.0,75.66613899,0.0006377551020406713,-0.019120458891013326,-0.457290729133702
000975.SZ,1487,2017-03-20,000975.SZ,15.68,15.83,15.38,15.43,8591143.0,15.4680464520262,0.9779076691338999,1.65563858081139,0.0,交易,0.0,,0.0,74.41227053,-0.016571064372211453,0.008425145819831448,0.03346143596604363
000975.SZ,1488,2017-03-21,000975.SZ,15.65,15.73,15.3,15.48,4753766.0,15.4995893781898,0.5411089337784251,0.9161200545433159,0.0,交易,0.0,,0.0,74.65339908,0.003240440699935121,-0.02067183462532307,-0.26483096040597864
